FID,SHAPE,BEZIRK,STRASSE,BEZUG,ONR,BIS,STIEGE,FRAKTION_PA,FRAKTION_BI,FRAKTION_DO,FRAKTION_G,FRAKTION_KV,FRAKTION_TEXT,URL_TEXT,SE_SDO_ROWID,SE_ANNO_CAD_DATA
ALTSTOFFSAMMLUNGOGD.2430,POINT (16.299656244649377 48.23751551154331),17,Josef-Redl-Gasse,gegenüber,21,,,1,1,0,0,0," Altpapier, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2430,
ALTSTOFFSAMMLUNGOGD.2431,POINT (16.335307416651908 48.21798869451284),17,Jörgerstraße,vor,42,,,0,0,1,1,1," Altglas, Kunststoff, Altmetall",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2431,
ALTSTOFFSAMMLUNGOGD.2432,POINT (16.313888786512695 48.223054115446246),17,Julius-Meinl-Gasse,gegenüber,11,,,0,1,1,1,1," Kunststoff, Altglas, Altmetall, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2432,
ALTSTOFFSAMMLUNGOGD.2433,POINT (16.284153068848145 48.25135968475638),17,Kleeblattweg,gegenüber,13,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2433,
ALTSTOFFSAMMLUNGOGD.2434,POINT (16.286041961054288 48.251574467811025),17,Kleeblattweg,gegenüber,19,,,1,1,1,1,1," Altpapier, Kunststoff, Altmetall, Biomüll, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2434,
ALTSTOFFSAMMLUNGOGD.2435,POINT (16.323964872589734 48.220115213815205),17,Klopstockgasse,vor,55,,,0,0,0,1,1," Altglas, Kunststoff",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2435,
ALTSTOFFSAMMLUNGOGD.2436,POINT (16.291942038180327 48.23537460375209),17,Kreuzwiesengasse,gegenüber,1,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2436,
ALTSTOFFSAMMLUNGOGD.2437,POINT (16.307038261458313 48.224720820711944),17,Lascygasse,neben,30,34,,0,0,0,1,1," Altglas, Kunststoff",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2437,
ALTSTOFFSAMMLUNGOGD.2438,POINT (16.28371715079478 48.22802987376306),17,Laubengasse,gegenüber,1,,,1,0,0,1,0," Altpapier, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2438,
ALTSTOFFSAMMLUNGOGD.2439,POINT (16.28507981851051 48.235056737025516),17,Leopold-Stockert-Platz,vor,2,,,1,0,1,1,1," Kunststoff, Altmetall, Altpapier, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2439,
ALTSTOFFSAMMLUNGOGD.2440,POINT (16.326448576601816 48.214416480764434),17,Lorenz-Bayer-Platz,gegenüber,6,,,0,1,1,1,1," Kunststoff, Altmetall, Biomüll, Altglas, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2440,
ALTSTOFFSAMMLUNGOGD.2441,POINT (16.316497057145753 48.23137873570504),17,Möhnergasse,neben,1,,,0,1,0,0,0, Biomüll,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2441,
ALTSTOFFSAMMLUNGOGD.2442,POINT (16.288883570412104 48.228508206389854),17,Nachreihengasse,gegenüber,19,,,1,0,0,1,1," Altpapier, Altglas, Kunststoff",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2442,
ALTSTOFFSAMMLUNGOGD.2443,POINT (16.32226687243593 48.22187336484851),17,Nesselgasse,vor,3,7,,0,0,0,1,1," Altglas, Kunststoff",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2443,
ALTSTOFFSAMMLUNGOGD.2444,POINT (16.28871180530482 48.23640977792424),17,Neuwaldegger Straße,vor,17,,,0,1,1,1,1," Altmetall, Kunststoff, Biomüll, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2444,
ALTSTOFFSAMMLUNGOGD.2445,POINT (16.287162081752548 48.23726284753385),17,Neuwaldegger Straße,vor,24,,,0,1,0,0,0, Biomüll,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2445,
ALTSTOFFSAMMLUNGOGD.2446,POINT (16.285790215746488 48.23762881610829),17,Neuwaldegger Straße,vor,35,37,,1,0,1,1,1," Kunststoff, Altmetall, Altpapier, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2446,
ALTSTOFFSAMMLUNGOGD.2447,POINT (16.29033778177513 48.2357330730125),17,Neuwaldegger Straße,vor,4,,,1,0,1,1,1," Altglas, Altpapier, Kunststoff, Altmetall",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2447,
ALTSTOFFSAMMLUNGOGD.2448,POINT (16.283453216647192 48.2390548906847),17,Neuwaldegger Straße,neben,43,,,0,1,0,0,0, Biomüll,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2448,
ALTSTOFFSAMMLUNGOGD.2449,POINT (16.28381973480555 48.23885388145381),17,Neuwaldegger Straße,vor,43,,,1,1,1,1,1," Biomüll, Kunststoff, Altmetall, Altglas, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2449,
ALTSTOFFSAMMLUNGOGD.2450,POINT (16.282320373310565 48.23954746016033),17,Neuwaldegger Straße,vor,51,,,0,1,0,0,0, Biomüll,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2450,
ALTSTOFFSAMMLUNGOGD.2451,POINT (16.28120662234592 48.23991682169224),17,Neuwaldegger Straße,vor,55,,,1,1,1,1,1," Altglas, Biomüll, Kunststoff, Altmetall, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2451,
ALTSTOFFSAMMLUNGOGD.2452,POINT (16.28971745655493 48.23589901784009),17,Neuwaldegger Straße,vor,9,,,0,1,0,0,0, Biomüll,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2452,
ALTSTOFFSAMMLUNGOGD.2453,POINT (16.291518536633163 48.22358730641655),17,Oberwiedenstraße,vor,77,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2453,
ALTSTOFFSAMMLUNGOGD.2454,POINT (16.2993962964367 48.22695514481738),17,Oberwiedenstraße,gegenüber,9,,,1,1,1,1,1," Kunststoff, Altmetall, Altpapier, Biomüll, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2454,
ALTSTOFFSAMMLUNGOGD.2455,POINT (16.33883028106666 48.21500859856479),17,Ottakringer Straße,vor,13,,,0,0,1,1,1," Altglas, Altmetall, Kunststoff",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2455,
ALTSTOFFSAMMLUNGOGD.2456,POINT (16.337235777344898 48.21720160924869),17,Palffygasse,vor,22,,,0,0,1,0,1," Altmetall, Kunststoff",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2456,
ALTSTOFFSAMMLUNGOGD.2457,POINT (16.3350631494369 48.21922768042565),17,Pezzlgasse,gegenüber,20,,,0,1,1,1,1," Kunststoff, Altmetall, Biomüll, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2457,
ALTSTOFFSAMMLUNGOGD.2458,POINT (16.331058173607868 48.22020666148144),17,Pezzlgasse,neben,51,,,0,0,0,1,1," Altglas, Kunststoff",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2458,
ALTSTOFFSAMMLUNGOGD.2459,POINT (16.328589680969095 48.22099738606894),17,Pezzlgasse,gegenüber,68,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2459,
ALTSTOFFSAMMLUNGOGD.2460,POINT (16.324781101750176 48.22242087227568),17,Pezzlgasse,neben,83,,,0,1,1,1,1," Altglas, Altmetall, Kunststoff, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2460,
ALTSTOFFSAMMLUNGOGD.2461,POINT (16.281996976029678 48.22743058400613),17,Plachygasse,vor,14,,,1,1,0,0,0," Biomüll, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2461,
ALTSTOFFSAMMLUNGOGD.2462,POINT (16.282805851416104 48.228762126964995),17,Plachygasse,vor,51,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2462,
ALTSTOFFSAMMLUNGOGD.2463,POINT (16.283306974718265 48.230056021750386),17,Plachygasse,gegenüber,54,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2463,
ALTSTOFFSAMMLUNGOGD.2464,POINT (16.28303712897786 48.231070234196785),17,Plachygasse,gegenüber,85,,,0,1,0,0,0, Biomüll,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2464,
ALTSTOFFSAMMLUNGOGD.2465,POINT (16.292900199055378 48.22692276333248),17,Pointengasse,vor,15,,,1,1,0,0,0," Altpapier, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2465,
ALTSTOFFSAMMLUNGOGD.2466,POINT (16.294602783321178 48.22844080336759),17,Pointengasse,gegenüber,2,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2466,
ALTSTOFFSAMMLUNGOGD.2467,POINT (16.291035695883224 48.226143241797025),17,Pointengasse,vor,25,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2467,
ALTSTOFFSAMMLUNGOGD.2468,POINT (16.289400937697184 48.22601614646585),17,Pointengasse,vor,29,,,1,1,0,1,0," Biomüll, Altpapier, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2468,
ALTSTOFFSAMMLUNGOGD.2469,POINT (16.288005264198834 48.22641657625365),17,Pointengasse,gegenüber,44,,,1,1,1,1,1," Altpapier, Biomüll, Altglas, Altmetall, Kunststoff",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2469,
ALTSTOFFSAMMLUNGOGD.2470,POINT (16.285697036490664 48.22667495095971),17,Pointengasse,gegenüber,60,,,1,1,0,0,0," Altpapier, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2470,
ALTSTOFFSAMMLUNGOGD.2471,POINT (16.294836454563235 48.22926492924317),17,Promenadegasse,vor,1,,,0,1,0,0,0, Biomüll,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2471,
ALTSTOFFSAMMLUNGOGD.2472,POINT (16.2935060210867 48.230308908346906),17,Promenadegasse,gegenüber,17,,,1,1,0,0,0," Biomüll, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2472,
ALTSTOFFSAMMLUNGOGD.2473,POINT (16.29256478658383 48.230585455078796),17,Promenadegasse,vor,21,,,1,1,0,0,0," Biomüll, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2473,
ALTSTOFFSAMMLUNGOGD.2474,POINT (16.291574374251095 48.23152665816158),17,Promenadegasse,vor,33,,,0,0,0,1,1," Altglas, Kunststoff",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2474,
ALTSTOFFSAMMLUNGOGD.2475,POINT (16.290680119146394 48.23252517684284),17,Promenadegasse,vor,43,47,,1,1,0,0,0," Biomüll, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2475,
ALTSTOFFSAMMLUNGOGD.2476,POINT (16.281210168309592 48.250705688890875),17,Promenadeweg,vor,1,,,1,0,1,1,1," Kunststoff, Altmetall, Altpapier, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2476,
ALTSTOFFSAMMLUNGOGD.2477,POINT (16.320919331377006 48.224143427167455),17,Richthausenstraße,gegenüber,3,,,0,0,1,1,1," Altglas, Kunststoff, Altmetall",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2477,
ALTSTOFFSAMMLUNGOGD.2478,POINT (16.298323772256417 48.22561014225982),17,Rosenackerstraße,neben,49,,,1,0,0,1,1," Altpapier, Altglas, Kunststoff",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2478,
ALTSTOFFSAMMLUNGOGD.2479,POINT (16.299073456566617 48.22389835957597),17,Rosenackerstraße,gegenüber,61,,,1,0,1,1,1," Altpapier, Altglas, Kunststoff, Altmetall",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2479,
ALTSTOFFSAMMLUNGOGD.2480,POINT (16.327951336545908 48.22213299862518),17,Rosensteingasse,vor,81,83,,0,1,1,1,1," Kunststoff, Biomüll, Altmetall, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2480,
ALTSTOFFSAMMLUNGOGD.2481,POINT (16.32959785131999 48.22486468313635),17,Rosensteingasse,gegenüber,98,,,0,1,1,1,1," Altglas, Biomüll, Altmetall, Kunststoff",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2481,
ALTSTOFFSAMMLUNGOGD.2482,POINT (16.282585047676683 48.22610958558902),17,Röntgengasse,gegenüber,106,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2482,
ALTSTOFFSAMMLUNGOGD.2483,POINT (16.288388789042706 48.225612298646375),17,Röntgengasse,gegenüber,5,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2483,
ALTSTOFFSAMMLUNGOGD.2484,POINT (16.28621304445669 48.22544608203453),17,Röntgengasse,gegenüber,56,,,1,1,0,1,0," Altglas, Biomüll, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2484,
ALTSTOFFSAMMLUNGOGD.2485,POINT (16.27979204582386 48.22694794320596),17,Röntgengasse,vor,99,,,1,0,0,1,1," Altglas, Altpapier, Kunststoff",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2485,
ALTSTOFFSAMMLUNGOGD.2486,POINT (16.328090635618647 48.2203418413495),17,Rötzergasse,neben,49,,,0,0,1,1,1," Altglas, Altmetall, Kunststoff",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2486,
ALTSTOFFSAMMLUNGOGD.2487,POINT (16.32424897703118 48.22179867240416),17,Rötzergasse,gegenüber,65,,,0,1,1,1,1," Biomüll, Kunststoff, Altmetall, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2487,
ALTSTOFFSAMMLUNGOGD.2488,POINT (16.32023812936458 48.22348009049329),17,Schadinagasse,vor,9,,,0,0,0,1,1," Altglas, Kunststoff",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2488,
ALTSTOFFSAMMLUNGOGD.2489,POINT (16.29805089127644 48.23770159968733),17,Schaukalgasse,neben,32,,,1,1,1,1,1," Altglas, Altpapier, Biomüll, Altmetall, Kunststoff",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2489,
ALTSTOFFSAMMLUNGOGD.2490,POINT (16.28660986206024 48.229307461224394),17,Schrammelgasse,vor,109,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2490,
ALTSTOFFSAMMLUNGOGD.2491,POINT (16.285225661350506 48.225893148958775),17,Schrammelgasse,gegenüber,13,,,1,1,0,0,0," Biomüll, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2491,
ALTSTOFFSAMMLUNGOGD.2849,POINT (16.348849962300825 48.23697791321842),19,Peter-Jordan-Straße,gegenüber,2,,,0,0,1,1,1," Altglas, Kunststoff, Altmetall",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2849,
ALTSTOFFSAMMLUNGOGD.2850,POINT (16.34509089761271 48.237206785704),19,Peter-Jordan-Straße,vor,26,,,0,0,0,1,1," Altglas, Kunststoff",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2850,
ALTSTOFFSAMMLUNGOGD.2851,POINT (16.341211962131233 48.237185621611225),19,Peter-Jordan-Straße,vor,46,,,1,1,1,1,1," Kunststoff, Altmetall, Biomüll, Altglas, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2851,
ALTSTOFFSAMMLUNGOGD.2852,POINT (16.334937473600476 48.23715722386019),19,Peter-Jordan-Straße,vor,76,,,1,0,1,1,1," Altglas, Altpapier, Kunststoff, Altmetall",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2852,
ALTSTOFFSAMMLUNGOGD.2853,POINT (16.351814231696157 48.23376654640065),19,Philippovichgasse,gegenüber,1,3,,0,0,1,1,1," Kunststoff, Altmetall, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2853,
ALTSTOFFSAMMLUNGOGD.2854,POINT (16.35559190665536 48.254867603833624),19,Probusgasse,gegenüber,1,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2854,
ALTSTOFFSAMMLUNGOGD.2855,POINT (16.32489258855471 48.243224620386606),19,Raimund-Zoder-Gasse,gegenüber,1,,,0,1,1,1,1," Kunststoff, Altmetall, Biomüll, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2855,
ALTSTOFFSAMMLUNGOGD.2856,POINT (16.30545804111692 48.25074581255324),19,Rathstraße,vor,20,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2856,
ALTSTOFFSAMMLUNGOGD.2857,POINT (16.30643175144018 48.25048149016008),19,Rathstraße,vor,7,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2857,
ALTSTOFFSAMMLUNGOGD.2858,POINT (16.35466567545796 48.25153500222208),19,Reimersgasse,gegenüber,16,,,1,1,1,1,1," Kunststoff, Altmetall, Biomüll, Altglas, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2858,
ALTSTOFFSAMMLUNGOGD.2859,POINT (16.351043773940344 48.25514176711511),19,Rudolf-Kassner-Gasse,vor,19,,,1,0,1,1,1," Kunststoff, Altglas, Altmetall, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2859,
ALTSTOFFSAMMLUNGOGD.2860,POINT (16.354905629106774 48.24492619330384),19,Ruthgasse,vor,31,,,1,1,1,1,1," Kunststoff, Altmetall, Altpapier, Biomüll, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2860,
ALTSTOFFSAMMLUNGOGD.2861,POINT (16.331659605887868 48.240475430153516),19,Rückaufgasse,vor,2,,,0,1,0,0,0, Biomüll,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2861,
ALTSTOFFSAMMLUNGOGD.2862,POINT (16.330007224071533 48.24008307500052),19,Rückaufgasse,vor,27,,,0,1,0,0,0, Biomüll,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2862,
ALTSTOFFSAMMLUNGOGD.2863,POINT (16.331424206304348 48.23975057489129),19,Rückaufgasse,vor,3,,,1,1,0,0,0," Biomüll, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2863,
ALTSTOFFSAMMLUNGOGD.2864,POINT (16.329073155891926 48.240259737060725),19,Rückaufgasse,gegenüber,33A,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2864,
ALTSTOFFSAMMLUNGOGD.2865,POINT (16.349325134524562 48.245174283771654),19,Saarplatz,gegenüber,15,,,1,0,1,1,1," Kunststoff, Altmetall, Altglas, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2865,
ALTSTOFFSAMMLUNGOGD.2866,POINT (16.33269939608303 48.24168459086949),19,Saileräckergasse,gegenüber,45,,,0,1,1,1,1," Biomüll, Altmetall, Altglas, Kunststoff",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2866,
ALTSTOFFSAMMLUNGOGD.2867,POINT (16.296166247691346 48.254087681875404),19,Salmannsdorfer Straße,gegenüber,16,,,1,0,1,1,1," Kunststoff, Altglas, Altmetall, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2867,
ALTSTOFFSAMMLUNGOGD.2868,POINT (16.32332344274951 48.23984160360436),19,Scheimpfluggasse,gegenüber,1,,,0,0,0,1,1," Altglas, Kunststoff",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2868,
ALTSTOFFSAMMLUNGOGD.2869,POINT (16.338087580020215 48.244124096057504),19,Scherpegasse,vor,11,,,1,1,0,0,0," Biomüll, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2869,
ALTSTOFFSAMMLUNGOGD.2870,POINT (16.33917154140664 48.261684192027005),19,Schreiberweg,gegenüber,122,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2870,
ALTSTOFFSAMMLUNGOGD.2871,POINT (16.365794524464746 48.258194933155465),19,Sickenberggasse,neben,6,,,0,0,0,0,1, Kunststoff,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2871,
ALTSTOFFSAMMLUNGOGD.2872,POINT (16.32491483263064 48.249913163275494),19,Sieveringer Straße,vor,104,,,0,1,0,0,0, Biomüll,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2872,
ALTSTOFFSAMMLUNGOGD.2873,POINT (16.323836306285994 48.250855441867614),19,Sieveringer Straße,neben,116,,,1,1,1,1,1," Kunststoff, Altmetall, Biomüll, Altglas, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2873,
ALTSTOFFSAMMLUNGOGD.2874,POINT (16.32282027002913 48.25161012114694),19,Sieveringer Straße,vor,126,,,0,1,0,0,0, Biomüll,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2874,
ALTSTOFFSAMMLUNGOGD.2875,POINT (16.320065038263564 48.252053940788365),19,Sieveringer Straße,vor,138,,,0,1,0,0,0, Biomüll,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2875,
ALTSTOFFSAMMLUNGOGD.2876,POINT (16.31768305141072 48.253958774677),19,Sieveringer Straße,vor,162,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2876,
ALTSTOFFSAMMLUNGOGD.2877,POINT (16.323487417928497 48.250838227441434),19,Sieveringer Straße,vor,163,,,1,1,0,0,0," Altpapier, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2877,
ALTSTOFFSAMMLUNGOGD.2878,POINT (16.32191036664144 48.25169113070628),19,Sieveringer Straße,vor,175,,,1,1,0,0,0," Biomüll, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2878,
ALTSTOFFSAMMLUNGOGD.2879,POINT (16.320392043639107 48.25187700140635),19,Sieveringer Straße,vor,183,,,1,1,1,1,1," Altglas, Altpapier, Biomüll, Kunststoff, Altmetall",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2879,
ALTSTOFFSAMMLUNGOGD.2880,POINT (16.319028031562826 48.252865240062874),19,Sieveringer Straße,vor,199,,,1,0,1,1,1," Kunststoff, Altmetall, Altglas, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2880,
ALTSTOFFSAMMLUNGOGD.2621,POINT (16.310689519595467 48.24124153958503),18,Pötzleinsdorfer Straße,gegenüber,66,,,0,0,1,1,1," Kunststoff, Altmetall, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2621,
ALTSTOFFSAMMLUNGOGD.2622,POINT (16.309360495597986 48.24218704569642),18,Pötzleinsdorfer Straße,gegenüber,71,,,1,1,0,0,0," Biomüll, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2622,
ALTSTOFFSAMMLUNGOGD.2623,POINT (16.30791009141514 48.24317774205846),18,Pötzleinsdorfer Straße,gegenüber,91,,,0,0,1,1,1," Kunststoff, Altmetall, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2623,
ALTSTOFFSAMMLUNGOGD.2624,POINT (16.321959432035406 48.22944933676212),18,Ruhrhofergasse,vor,9,,,1,1,0,0,0," Biomüll, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2624,
ALTSTOFFSAMMLUNGOGD.2625,POINT (16.32684056769335 48.23007116762331),18,Salierigasse,vor,17,,,0,1,0,0,0, Biomüll,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2625,
ALTSTOFFSAMMLUNGOGD.2626,POINT (16.327870080094133 48.23292395958009),18,Salierigasse,vor,41,,,0,0,0,1,1," Altglas, Kunststoff",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2626,
ALTSTOFFSAMMLUNGOGD.2627,POINT (16.305851889867267 48.239568818386026),18,Schafberggasse,gegenüber,23,,,1,1,1,1,1," Altpapier, Biomüll, Altglas, Altmetall, Kunststoff",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2627,
ALTSTOFFSAMMLUNGOGD.2628,POINT (16.310593251258982 48.24044292872508),18,Schafberggasse,gegenüber,3,,,0,1,0,0,0, Biomüll,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2628,
ALTSTOFFSAMMLUNGOGD.2629,POINT (16.317594664748494 48.2346284976892),18,Scheibenbergstraße,neben,22,,,1,1,0,0,0," Altpapier, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2629,
ALTSTOFFSAMMLUNGOGD.2630,POINT (16.317428585955014 48.23230995013559),18,Scheibenbergstraße,gegenüber,4,,,0,1,1,1,1," Kunststoff, Altmetall, Biomüll, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2630,
ALTSTOFFSAMMLUNGOGD.2631,POINT (16.328555289032213 48.229805364951034),18,Schindlergasse,vor,2,,,1,1,0,1,1," Altglas, Altpapier, Biomüll, Kunststoff",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,2631,
